ano,id_municipio,tipo_ligacao_rede_geral,grupo_idade,cor_raca,moradores
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Indígena,1
2022,2913606,Não possui ligação com a rede geral,40 a 44 anos,Parda,1094
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,40 a 44 anos,Parda,6917
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,40 a 44 anos,Branca,102
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",40 a 44 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,45 a 49 anos,Parda,57
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,45 a 49 anos,Parda,5680
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",45 a 49 anos,Branca,43
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,45 a 49 anos,Branca,8
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",45 a 49 anos,Indígena,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",50 a 54 anos,Parda,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,55 a 59 anos,Amarela,19
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,55 a 59 anos,Indígena,221
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",55 a 59 anos,Indígena,16
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",55 a 59 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,60 a 64 anos,Indígena,1
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",60 a 64 anos,Indígena,50
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",60 a 64 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",60 a 64 anos,Branca,49
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",60 a 64 anos,Preta,55
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",60 a 64 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",60 a 64 anos,Parda,132
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",60 a 64 anos,Branca,1
2022,2913606,Não possui ligação com a rede geral,65 a 69 anos,Preta,278
2022,2913606,Não possui ligação com a rede geral - Outra,65 a 69 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,65 a 69 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",65 a 69 anos,Branca,31
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",70 a 74 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",70 a 74 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Parda,65
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Indígena,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",70 a 74 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",70 a 74 anos,Preta,17
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",70 a 74 anos,Branca,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,75 a 79 anos,Preta,487
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",75 a 79 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",75 a 79 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Outra,80 a 84 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,80 a 84 anos,Parda,942
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",80 a 84 anos,Parda,32
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,85 a 89 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,85 a 89 anos,Branca,13
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",85 a 89 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,90 a 94 anos,Branca,131
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,90 a 94 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",90 a 94 anos,Parda,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",90 a 94 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,95 a 99 anos,Branca,38
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,95 a 99 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Branca,1
2022,2913606,Não possui ligação com a rede geral - Outra,100 anos ou mais,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",100 anos ou mais,Branca,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",100 anos ou mais,Parda,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",100 anos ou mais,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",100 anos ou mais,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,0 a 4 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",0 a 4 anos,Preta,42
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,10 a 14 anos,Branca,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,10 a 14 anos,Amarela,14
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Indígena,2
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,15 a 19 anos,Preta,2562
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",15 a 19 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Preta,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Parda,4
2022,2913606,Não possui ligação com a rede geral,20 a 24 anos,Amarela,2
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",20 a 24 anos,Branca,26
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",20 a 24 anos,Preta,92
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",20 a 24 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",20 a 24 anos,Preta,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",20 a 24 anos,Preta,75
2022,2913606,Não possui ligação com a rede geral,25 a 29 anos,Indígena,256
2022,2913606,Não possui ligação com a rede geral,25 a 29 anos,Branca,163
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,25 a 29 anos,Parda,5507
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,25 a 29 anos,Parda,413
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",25 a 29 anos,Indígena,10
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",25 a 29 anos,Amarela,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",25 a 29 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",25 a 29 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",25 a 29 anos,Preta,69
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,30 a 34 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",35 a 39 anos,Preta,85
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",35 a 39 anos,Indígena,78
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Branca,13
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",35 a 39 anos,Parda,
2022,2913606,Não possui ligação com a rede geral,40 a 44 anos,Amarela,4
2022,2913606,Não possui ligação com a rede geral - Outra,40 a 44 anos,Branca,15
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",40 a 44 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",40 a 44 anos,Parda,22
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",40 a 44 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral,45 a 49 anos,Indígena,229
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,45 a 49 anos,Preta,7
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,45 a 49 anos,Indígena,66
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",45 a 49 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,50 a 54 anos,Parda,941
2022,2913606,Não possui ligação com a rede geral,50 a 54 anos,Indígena,177
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,50 a 54 anos,Parda,5361
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,50 a 54 anos,Indígena,212
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,50 a 54 anos,Branca,1690
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,50 a 54 anos,Preta,2194
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,50 a 54 anos,Parda,22
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",50 a 54 anos,Branca,37
2022,2913606,Não possui ligação com a rede geral,55 a 59 anos,Preta,355
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,55 a 59 anos,Indígena,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",55 a 59 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,60 a 64 anos,Amarela,4
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",60 a 64 anos,Parda,128
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",60 a 64 anos,Preta,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",60 a 64 anos,Preta,34
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",60 a 64 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,65 a 69 anos,Branca,153
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,65 a 69 anos,Branca,1167
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",65 a 69 anos,Branca,38
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",65 a 69 anos,Indígena,17
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",65 a 69 anos,Parda,18
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",65 a 69 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,70 a 74 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",70 a 74 anos,Parda,80
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,75 a 79 anos,Parda,1350
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",75 a 79 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,80 a 84 anos,Branca,5
2022,2913606,Não possui ligação com a rede geral,85 a 89 anos,Indígena,19
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,85 a 89 anos,Indígena,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,85 a 89 anos,Parda,517
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,85 a 89 anos,Preta,1
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",90 a 94 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,90 a 94 anos,Parda,8
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",90 a 94 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",90 a 94 anos,Parda,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",90 a 94 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",90 a 94 anos,Branca,
